index,Unnamed: 0,NumeroZona,NomeZona,NumeroMuni,NomeMunici,NumDistrit,NomeDistri,Area_ha_2,geometry,lat,lon
349,349,350,Baltazar Fidélis,13,Franco da Rocha,109,Franco da Rocha,2505.16,POINT (-46.75499404931237 -23.31518037922121),-23.31518037922121,-46.754994049312366
350,350,351,Franco da Rocha,13,Franco da Rocha,109,Franco da Rocha,1417.58,POINT (-46.70637104012771 -23.31510687328948),-23.31510687328948,-46.706371040127706
351,351,352,Parque do Juqueri,13,Franco da Rocha,109,Franco da Rocha,2551.34,POINT (-46.6970244623769 -23.3460569257676),-23.346056925767602,-46.6970244623769
352,352,353,Palmares,13,Franco da Rocha,109,Franco da Rocha,2721.22,POINT (-46.66659805423666 -23.29879537804353),-23.298795378043533,-46.66659805423666
353,353,354,Sete Voltas,12,Francisco Morato,108,Francisco Morato,560.42,POINT (-46.76913273426972 -23.26880158272777),-23.26880158272777,-46.76913273426972
354,354,355,Afonso Moreno,12,Francisco Morato,108,Francisco Morato,744.81,POINT (-46.75078103154893 -23.28622137617443),-23.28622137617443,-46.75078103154893
355,355,356,Francisco Morato,12,Francisco Morato,108,Francisco Morato,1857.33,POINT (-46.72734732404972 -23.27775866895337),-23.27775866895337,-46.727347324049724
356,356,357,Cascatas,12,Francisco Morato,108,Francisco Morato,1758.38,POINT (-46.69294479078386 -23.26543572321534),-23.26543572321534,-46.69294479078386
357,357,358,Mairiporã,21,Mairiporã,117,Mairiporã,4886.1,POINT (-46.56798572588666 -23.3291416481327),-23.3291416481327,-46.56798572588666
358,358,359,Paiva Castro,21,Mairiporã,117,Mairiporã,6751.3,POINT (-46.63027683961004 -23.37715810564017),-23.377158105640174,-46.63027683961004
359,359,360,Colinas,21,Mairiporã,117,Mairiporã,5553.1,POINT (-46.61831320719259 -23.28770233180025),-23.28770233180025,-46.61831320719259
360,360,361,Pirucaia,21,Mairiporã,117,Mairiporã,14953.5,POINT (-46.50622611020675 -23.2971121681814),-23.297112168181403,-46.50622611020675
361,361,362,Guarulhos,15,Guarulhos,111,Guarulhos,164.41,POINT (-46.53335448267557 -23.4662324715485),-23.466232471548505,-46.53335448267557
362,362,363,Macedo,15,Guarulhos,111,Guarulhos,382.09,POINT (-46.52077973546129 -23.46027873830805),-23.460278738308048,-46.52077973546129
363,363,364,Cumbica,15,Guarulhos,111,Guarulhos,689.34,POINT (-46.47521537119828 -23.46762895434954),-23.467628954349536,-46.47521537119828
364,364,365,Várzea do Palácio,15,Guarulhos,111,Guarulhos,646.76,POINT (-46.50548220081203 -23.47068119607276),-23.47068119607276,-46.50548220081203
365,365,366,Ponte Grande,15,Guarulhos,111,Guarulhos,874.87,POINT (-46.54401198134564 -23.49064159221339),-23.490641592213393,-46.54401198134564
366,366,367,Gopouva,15,Guarulhos,111,Guarulhos,202.39,POINT (-46.54226473013784 -23.47509076099197),-23.475090760991968,-46.542264730137845
367,367,368,Vila São Rafael,15,Guarulhos,111,Guarulhos,401.04,POINT (-46.55707642413319 -23.46925182596783),-23.469251825967827,-46.557076424133186
368,368,369,Vila Rosália,15,Guarulhos,111,Guarulhos,434.65,POINT (-46.5567775586891 -23.44913193352079),-23.449131933520786,-46.5567775586891
369,369,370,André Luiz,15,Guarulhos,111,Guarulhos,579.59,POINT (-46.54070943388078 -23.44896431207706),-23.448964312077063,-46.54070943388078
370,370,371,Jardim Santa Clara,15,Guarulhos,111,Guarulhos,462.74,POINT (-46.52470690217445 -23.43867956849377),-23.43867956849377,-46.52470690217445
371,371,372,Parque CECAP,15,Guarulhos,111,Guarulhos,471.79,POINT (-46.50407339207278 -23.45012535026752),-23.45012535026752,-46.50407339207278
372,372,373,Taboão,15,Guarulhos,111,Guarulhos,529.11,POINT (-46.50223768563431 -23.42962534372845),-23.429625343728446,-46.502237685634306
373,373,374,Aeroporto,15,Guarulhos,111,Guarulhos,1324.93,POINT (-46.4735222029094 -23.43304956847621),-23.43304956847621,-46.4735222029094
374,374,375,Jardim Presidente Dutra,15,Guarulhos,111,Guarulhos,892.25,POINT (-46.44744092956744 -23.43512397217467),-23.435123972174665,-46.44744092956744
375,375,376,Baquirivu,15,Guarulhos,111,Guarulhos,1046.37,POINT (-46.39759203524731 -23.41442147936783),-23.414421479367828,-46.397592035247314
376,376,377,Água Chata,15,Guarulhos,111,Guarulhos,2422.5,POINT (-46.40004674406715 -23.44789929900072),-23.44789929900072,-46.40004674406715
377,377,378,Pimentas,15,Guarulhos,111,Guarulhos,1685.56,POINT (-46.4437731887748 -23.46073895369359),-23.46073895369359,-46.4437731887748
378,378,379,Cabuçu,15,Guarulhos,111,Guarulhos,752.36,POINT (-46.55164687008929 -23.42676008581383),-23.42676008581383,-46.55164687008929
379,379,380,Invernada,15,Guarulhos,111,Guarulhos,2194.83,POINT (-46.5071808582671 -23.40372468532075),-23.403724685320753,-46.5071808582671
380,380,381,Morro dos Macacos,15,Guarulhos,111,Guarulhos,3533.19,POINT (-46.50849985265296 -23.37656815017113),-23.376568150171128,-46.50849985265296
381,381,382,Chácaras Bananal,15,Guarulhos,111,Guarulhos,1815.89,POINT (-46.4607621788525 -23.3969298644028),-23.396929864402797,-46.4607621788525
382,382,383,Estrada de Nazaré Paulista,15,Guarulhos,111,Guarulhos,1215.48,POINT (-46.42727200557201 -23.40441903094043),-23.404419030940428,-46.42727200557201
383,383,384,Água Azul,15,Guarulhos,111,Guarulhos,3389.29,POINT (-46.41272065562057 -23.37126823517504),-23.371268235175037,-46.412720655620575
384,384,385,Vasconcelândia,15,Guarulhos,111,Guarulhos,5829.8,POINT (-46.38246764695484 -23.32632720805613),-23.32632720805613,-46.382467646954844
385,385,386,Arujazinho,1,Arujá,97,Arujá,4190.39,POINT (-46.33606439950414 -23.36433762860794),-23.36433762860794,-46.33606439950414
386,386,387,Arujá,1,Arujá,97,Arujá,3193.71,POINT (-46.32158041055015 -23.39549454207185),-23.39549454207185,-46.321580410550155
387,387,388,Fazenda Velha,1,Arujá,97,Arujá,2249.46,POINT (-46.28289777474185 -23.41233663292656),-23.41233663292656,-46.28289777474185
388,388,389,Santa Isabel,30,Santa Isabel,126,Santa Isabel,3989.66,POINT (-46.20476769608864 -23.3290949366146),-23.3290949366146,-46.204767696088645
389,389,390,Jaguari,30,Santa Isabel,126,Santa Isabel,32425.2,POINT (-46.24671918656446 -23.28388949120287),-23.28388949120287,-46.246719186564455
390,390,391,Ferraz de Vasconcelos,11,Ferraz de Vasconcelos,107,Ferraz de Vasconcelos,991.01,POINT (-46.36712704817482 -23.55608777923897),-23.55608777923897,-46.36712704817482
391,391,392,Paiol Velho,11,Ferraz de Vasconcelos,107,Ferraz de Vasconcelos,1027.08,POINT (-46.37600754495772 -23.59107419857641),-23.591074198576408,-46.376007544957716
392,392,393,Santos Dumont,11,Ferraz de Vasconcelos,107,Ferraz de Vasconcelos,945.21,POINT (-46.37808229952997 -23.53336492771511),-23.533364927715105,-46.37808229952997
393,393,394,Jardim São José,26,Poá,122,Poá,407.85,POINT (-46.34819685024176 -23.55476553965872),-23.554765539658717,-46.348196850241756
394,394,395,Poá,26,Poá,122,Poá,1322.41,POINT (-46.34602187519074 -23.52287756612032),-23.522877566120318,-46.34602187519074
395,395,396,Itaquaquecetuba,18,Itaquaquecetuba,114,Itaquaquecetuba,1132.92,POINT (-46.34990758511286 -23.49355612558011),-23.493556125580106,-46.34990758511286
396,396,397,Quinta da Boa Vista,18,Itaquaquecetuba,114,Itaquaquecetuba,1419.81,POINT (-46.34822441781749 -23.46825451204945),-23.46825451204945,-46.34822441781749
397,397,398,Bonsucesso,18,Itaquaquecetuba,114,Itaquaquecetuba,3075.76,POINT (-46.34875664433888 -23.44335781952703),-23.443357819527034,-46.348756644338884
398,398,399,Pinheirinho,18,Itaquaquecetuba,114,Itaquaquecetuba,2650.99,POINT (-46.30133837285818 -23.46473299320795),-23.46473299320795,-46.30133837285818
399,399,400,Miguel Badra,37,Suzano,132,Suzano,3270.75,POINT (-46.2954209182783 -23.51267420154646),-23.51267420154646,-46.295420918278296
400,400,401,Suzano,37,Suzano,132,Suzano,3452.13,POINT (-46.30990008282958 -23.56112207179617),-23.561122071796174,-46.30990008282958
401,401,402,Guaió,37,Suzano,132,Suzano,8721.28,POINT (-46.29726810054028 -23.6591230892),-23.659123089200005,-46.29726810054028
402,402,403,Ouro Fino,37,Suzano,132,Suzano,5222.79,POINT (-46.34131193149753 -23.61428746153311),-23.614287461533113,-46.34131193149753
403,403,404,Mogi das Cruzes,23,Mogi das Cruzes,119,Mogi das Cruzes,1358.15,POINT (-46.18872358924156 -23.53984121477784),-23.539841214777837,-46.18872358924156
404,404,405,Estudantes,23,Mogi das Cruzes,119,Mogi das Cruzes,995.8,POINT (-46.1976403794264 -23.51246927559609),-23.51246927559609,-46.1976403794264
405,405,406,Vila Oliveira,23,Mogi das Cruzes,119,Mogi das Cruzes,2914.74,POINT (-46.16499942477736 -23.55836395471925),-23.558363954719248,-46.164999424777356
406,406,407,Brás Cubas,23,Mogi das Cruzes,119,Mogi das Cruzes,2147.95,POINT (-46.2187534862809 -23.55228008552604),-23.552280085526036,-46.218753486280896
407,407,408,Jundiapeba,23,Mogi das Cruzes,119,Mogi das Cruzes,2374.68,POINT (-46.2531285000163 -23.56208745785658),-23.562087457856585,-46.253128500016295
408,408,409,Jardim Graziella,23,Mogi das Cruzes,119,Mogi das Cruzes,3985.96,POINT (-46.25340696883119 -23.48859061958464),-23.488590619584638,-46.253406968831186
409,409,410,Itapeti,23,Mogi das Cruzes,119,Mogi das Cruzes,15936.9,POINT (-46.18942353792465 -23.43593348096239),-23.43593348096239,-46.189423537924654
410,410,411,Sabaúna,23,Mogi das Cruzes,119,Mogi das Cruzes,4422.81,POINT (-46.09694680017628 -23.48467681549254),-23.484676815492538,-46.096946800176276
411,411,412,César de Souza,23,Mogi das Cruzes,119,Mogi das Cruzes,2932.91,POINT (-46.13662611902139 -23.52089313732724),-23.52089313732724,-46.136626119021386
412,412,413,Taiaçupeba,23,Mogi das Cruzes,119,Mogi das Cruzes,34359.29,POINT (-46.1865859396093 -23.66107711907302),-23.66107711907302,-46.1865859396093
413,413,414,Biritiba-Mirim,3,Biritiba-Mirim,99,Biritiba-Mirim,31812.79,POINT (-46.02108558906605 -23.62405982076787),-23.624059820767865,-46.02108558906605
414,414,415,Salesópolis,29,Salesópolis,125,Salesópolis,42596.88,POINT (-45.84236113766918 -23.58010168539523),-23.58010168539523,-45.84236113766918
415,415,416,Guararema,14,Guararema,110,Guararema,27143.95,POINT (-46.0583495494341 -23.42746671725759),-23.42746671725759,-46.0583495494341
416,416,417,Santa Paula,34,São Caetano do Sul,130,São Caetano do Sul,294.73,POINT (-46.5656637293992 -23.6223468234048),-23.622346823404804,-46.565663729399205
417,417,418,Vila Gerti,34,São Caetano do Sul,130,São Caetano do Sul,380.18,POINT (-46.55598621952232 -23.63210258676579),-23.632102586765793,-46.555986219522325
418,418,419,Estrada das Lágrimas,34,São Caetano do Sul,130,São Caetano do Sul,360.05,POINT (-46.57261940335541 -23.63987855268686),-23.639878552686863,-46.57261940335541
419,419,420,Santo Antônio,34,São Caetano do Sul,130,São Caetano do Sul,133.88,POINT (-46.57870266447506 -23.6226570233315),-23.6226570233315,-46.57870266447506
420,420,421,São Caetano do Sul,34,São Caetano do Sul,130,São Caetano do Sul,367.7,POINT (-46.5647659033896 -23.61044952881452),-23.61044952881452,-46.5647659033896
421,421,422,Santo André,32,Santo André,128,Santo André,795.2,POINT (-46.52864028429288 -23.65672973356072),-23.656729733560724,-46.52864028429288
422,422,423,Vila Gilda,32,Santo André,128,Santo André,291.6,POINT (-46.54543887420485 -23.67505227554621),-23.67505227554621,-46.54543887420485
423,423,424,Valparaíso,32,Santo André,128,Santo André,246.83,POINT (-46.54659708982658 -23.65951142033727),-23.65951142033727,-46.54659708982658
424,424,425,Sacadura Cabral,32,Santo André,128,Santo André,179.89,POINT (-46.55694480406892 -23.65225632738421),-23.652256327384208,-46.55694480406892
425,425,426,Campestre,32,Santo André,128,Santo André,287.09,POINT (-46.54595692231644 -23.63888674374561),-23.63888674374561,-46.545956922316435
426,426,427,Utinga,32,Santo André,128,Santo André,566.15,POINT (-46.53500821229444 -23.6232589912625),-23.6232589912625,-46.535008212294436
427,427,428,Vila Lucinda,32,Santo André,128,Santo André,457.81,POINT (-46.51571680903756 -23.62938908851305),-23.62938908851305,-46.51571680903756
428,428,429,Parque Oratório,32,Santo André,128,Santo André,578.55,POINT (-46.49403715534337 -23.63666866759439),-23.636668667594385,-46.49403715534337
429,429,430,Parque das Nações,32,Santo André,128,Santo André,527.79,POINT (-46.50993134821998 -23.65059369129188),-23.65059369129188,-46.50993134821998
430,430,431,Jardim do Estádio,32,Santo André,128,Santo André,1142.33,POINT (-46.49874791377682 -23.67703639242013),-23.67703639242013,-46.498747913776825
431,431,432,Carijós,32,Santo André,128,Santo André,914.11,POINT (-46.52417329441339 -23.68792222793783),-23.687922227937825,-46.524173294413394
432,432,433,Parque do Pedroso,32,Santo André,128,Santo André,3164.82,POINT (-46.4896970838448 -23.734844367236),-23.734844367236,-46.489697083844796
433,433,434,Paranapiacaba,32,Santo André,128,Santo André,8465.27,POINT (-46.36760391368878 -23.77488710297253),-23.77488710297253,-46.36760391368878
434,434,435,Capuava,22,Mauá,118,Mauá,1957.14,POINT (-46.47693453048628 -23.67678812180923),-23.67678812180923,-46.476934530486275
435,435,436,Mauá,22,Mauá,118,Mauá,1131.35,POINT (-46.45342180418294 -23.68103087456098),-23.68103087456098,-46.45342180418294
436,436,437,Jardim Zaíra,22,Mauá,118,Mauá,1240.23,POINT (-46.44448623424078 -23.65198884046432),-23.651988840464316,-46.44448623424078
437,437,438,Barão de Mauá,22,Mauá,118,Mauá,604.52,POINT (-46.42525756630693 -23.67159394094693),-23.67159394094693,-46.42525756630693
438,438,439,Estrada do Carneiro,22,Mauá,118,Mauá,1268.48,POINT (-46.40402354909976 -23.64721007791421),-23.647210077914213,-46.40402354909976
439,439,440,Ribeirão Pires,27,Ribeirão Pires,123,Ribeirão Pires,5256.82,POINT (-46.43028762639791 -23.72315211952928),-23.72315211952928,-46.430287626397906
440,440,441,Jardim Santa Luzia,27,Ribeirão Pires,123,Ribeirão Pires,2519.74,POINT (-46.38453151182061 -23.66370474147322),-23.663704741473218,-46.38453151182061
441,441,442,Ouro Fino Paulista,27,Ribeirão Pires,123,Ribeirão Pires,2156.26,POINT (-46.35603554994825 -23.69025135658361),-23.69025135658361,-46.35603554994825
442,442,443,Parque Sete Pontes,28,Rio Grande da Serra,124,Rio Grande da Serra,1886.11,POINT (-46.36390961050566 -23.72489456586093),-23.72489456586093,-46.36390961050566
443,443,444,Rio Grande da Serra,28,Rio Grande da Serra,124,Rio Grande da Serra,1756.13,POINT (-46.39564816391983 -23.75159317850789),-23.75159317850789,-46.39564816391983
444,444,445,Planalto,33,São Bernardo do Campo,129,São Bernardo do Campo,1109.34,POINT (-46.57366742960394 -23.70134306636545),-23.701343066365446,-46.57366742960394
445,445,446,Paulicéia,33,São Bernardo do Campo,129,São Bernardo do Campo,805.47,POINT (-46.59075146586368 -23.66206693076889),-23.66206693076889,-46.590751465863676
446,446,447,Rudge Ramos,33,São Bernardo do Campo,129,São Bernardo do Campo,470.61,POINT (-46.56825974123236 -23.65938651624465),-23.65938651624465,-46.56825974123236
447,447,448,Baeta Neves,33,São Bernardo do Campo,129,São Bernardo do Campo,535.87,POINT (-46.55381184020689 -23.68445656223917),-23.684456562239166,-46.55381184020689
448,448,449,São Bernardo do Campo,33,São Bernardo do Campo,129,São Bernardo do Campo,742.96,POINT (-46.5499583749276 -23.70690330094585),-23.70690330094585,-46.5499583749276
449,449,450,Montanhão,33,São Bernardo do Campo,129,São Bernardo do Campo,1054.93,POINT (-46.53032208951036 -23.72333983880545),-23.72333983880545,-46.530322089510356
450,450,451,Demarchi,33,São Bernardo do Campo,129,São Bernardo do Campo,1059.42,POINT (-46.56155866914735 -23.73651900798667),-23.73651900798667,-46.561558669147345
451,451,452,Riacho Grande,33,São Bernardo do Campo,129,São Bernardo do Campo,3065.46,POINT (-46.54572670610148 -23.7622587194074),-23.762258719407395,-46.545726706101476
452,452,453,Caminho do Mar,33,São Bernardo do Campo,129,São Bernardo do Campo,28151.71,POINT (-46.54052514187437 -23.84966674210539),-23.849666742105388,-46.54052514187437
453,453,454,Reservatório Billings,33,São Bernardo do Campo,129,São Bernardo do Campo,4043.04,POINT (-46.60954003874017 -23.75347215717972),-23.75347215717972,-46.60954003874017
454,454,455,Diadema,8,Diadema,104,Diadema,493.35,POINT (-46.62186462754899 -23.68621797305633),-23.686217973056326,-46.62186462754899
455,455,456,Jardim das Nações,8,Diadema,104,Diadema,591.18,POINT (-46.6120365923378 -23.67237489367088),-23.672374893670877,-46.6120365923378
456,456,457,Piraporinha,8,Diadema,104,Diadema,763.86,POINT (-46.59255368095876 -23.69127950986635),-23.69127950986635,-46.59255368095876
457,457,458,Vila Conceição,8,Diadema,104,Diadema,371.2,POINT (-46.61246086265307 -23.69980244274435),-23.699802442744346,-46.612460862653066
458,458,459,Eldorado,8,Diadema,104,Diadema,866.88,POINT (-46.62037928830054 -23.72445893190192),-23.72445893190192,-46.62037928830054
459,459,460,Taboão da Serra,38,Taboão da Serra,133,Taboão da Serra,526.97,POINT (-46.76593811720367 -23.60810047741196),-23.608100477411963,-46.765938117203675
460,460,461,Jardim Irapuã,38,Taboão da Serra,133,Taboão da Serra,406.71,POINT (-46.7800066648466 -23.61780166555494),-23.617801665554943,-46.7800066648466
461,461,462,Parque Pinheiros,38,Taboão da Serra,133,Taboão da Serra,723.48,POINT (-46.79539092396234 -23.62245003281367),-23.622450032813674,-46.795390923962344
462,462,463,Parque Industrial,38,Taboão da Serra,133,Taboão da Serra,386.21,POINT (-46.80276894049509 -23.63629508583313),-23.636295085833133,-46.80276894049509
463,463,464,Santo Eduardo,9,Embu das Artes,105,Embu das Artes,318.72,POINT (-46.80103322969089 -23.65310561844312),-23.65310561844312,-46.801033229690894
464,464,465,São Marcos,9,Embu das Artes,105,Embu das Artes,1868.03,POINT (-46.82078387952892 -23.66413074591018),-23.66413074591018,-46.820783879528925
465,465,466,Embu das Artes,9,Embu das Artes,105,Embu das Artes,1469.34,POINT (-46.83867493741066 -23.64424548743559),-23.644245487435594,-46.83867493741066
466,466,467,Ressaca,9,Embu das Artes,105,Embu das Artes,3398.73,POINT (-46.87816788813559 -23.64700840761392),-23.64700840761392,-46.87816788813559
467,467,468,Itapecerica da Serra,16,Itapecerica da Serra,112,Itapecerica da Serra,7478.56,POINT (-46.82898240145266 -23.72626668158021),-23.72626668158021,-46.828982401452656
468,468,469,Jardim Petrópolis,16,Itapecerica da Serra,112,Itapecerica da Serra,4132.43,POINT (-46.87582067180846 -23.76744326258393),-23.767443262583928,-46.87582067180846
469,469,470,Embu-Mirim,16,Itapecerica da Serra,112,Itapecerica da Serra,3509.86,POINT (-46.90157054316978 -23.72467002130325),-23.724670021303254,-46.90157054316978
470,470,471,São Lourenço da Serra,35,São Lourenço da Serra,131,São Lourenço da Serra,18674.34,POINT (-46.93613806220156 -23.8523574341445),-23.852357434144498,-46.936138062201564
471,471,472,Embu-Guaçu,10,Embu-Guaçu,106,Embu-Guaçu,7756.92,POINT (-46.83036729339955 -23.81748164462437),-23.817481644624372,-46.83036729339955
472,472,473,Cipó,10,Embu-Guaçu,106,Embu-Guaçu,2226.59,POINT (-46.78821680715571 -23.86156694044389),-23.861566940443893,-46.788216807155706
473,473,474,Santa Rita,10,Embu-Guaçu,106,Embu-Guaçu,5614.14,POINT (-46.84717204694864 -23.90198107686637),-23.90198107686637,-46.84717204694864
474,474,475,Juquitiba,20,Juquitiba,116,Juquitiba,52333.22,POINT (-47.02439515950267 -23.95510432406595),-23.955104324065953,-47.02439515950267
475,475,476,Barueri,2,Barueri,98,Barueri,1469.12,POINT (-46.88153352471608 -23.4979446489759),-23.497944648975896,-46.88153352471608
476,476,477,Aphaville,2,Barueri,98,Barueri,1201.4,POINT (-46.83514081724138 -23.48954810027514),-23.48954810027514,-46.83514081724138
477,477,478,Tamboré,2,Barueri,98,Barueri,890.13,POINT (-46.83520693220935 -23.50489345436396),-23.504893454363962,-46.835206932209346
478,478,479,Antônio João,2,Barueri,98,Barueri,593.61,POINT (-46.87337585003517 -23.52018021096952),-23.520180210969524,-46.873375850035174
479,479,480,Vutopoca,2,Barueri,98,Barueri,473.35,POINT (-46.87272897369731 -23.54035235025297),-23.540352350252967,-46.872728973697306
480,480,481,Jardim Silveira,2,Barueri,98,Barueri,312.03,POINT (-46.88799283758649 -23.53394695995056),-23.53394695995056,-46.887992837586495
481,481,482,Jardim Belval,2,Barueri,98,Barueri,350.02,POINT (-46.90175007280744 -23.51476738280718),-23.514767382807182,-46.90175007280744
482,482,483,Morada dos Lagos,2,Barueri,98,Barueri,1293.93,POINT (-46.93337085121161 -23.49884412395827),-23.498844123958268,-46.933370851211606
483,483,484,Cidade Ariston,6,Carapicuíba,102,Carapicuíba,790.35,POINT (-46.8481332228269 -23.53398111585701),-23.533981115857014,-46.8481332228269
484,484,485,Carapicuíba,6,Carapicuíba,102,Carapicuíba,776.67,POINT (-46.8292667686919 -23.53004627388021),-23.530046273880206,-46.8292667686919
485,485,486,Jardim Planalto,6,Carapicuíba,102,Carapicuíba,422.4,POINT (-46.83402073855785 -23.55878816875881),-23.558788168758806,-46.83402073855785
486,486,487,Aldeia de Carapicuíba,6,Carapicuíba,102,Carapicuíba,572.62,POINT (-46.82988307758809 -23.57276671210738),-23.572766712107377,-46.82988307758809
487,487,488,Estrada do Jacarandá,6,Carapicuíba,102,Carapicuíba,900.41,POINT (-46.85784481519114 -23.5624646368328),-23.5624646368328,-46.85784481519114
488,488,489,Osasco,24,Osasco,120,Osasco,188.93,POINT (-46.78107191337337 -23.53019120106139),-23.530191201061392,-46.78107191337337
489,489,490,Vila Yara,24,Osasco,120,Osasco,243.57,POINT (-46.7666168240802 -23.54035842218267),-23.540358422182674,-46.7666168240802
490,490,491,Bussocaba City,24,Osasco,120,Osasco,469.51,POINT (-46.77405897973593 -23.56031570843382),-23.56031570843382,-46.774058979735926
491,491,492,Nova Granada,24,Osasco,120,Osasco,546.33,POINT (-46.78633220056241 -23.54141173477571),-23.54141173477571,-46.78633220056241
492,492,493,Recanto das Rosas,24,Osasco,120,Osasco,389.45,POINT (-46.81047014577357 -23.58597108209857),-23.585971082098567,-46.81047014577357
493,493,494,Jardim Novo Osasco,24,Osasco,120,Osasco,354.18,POINT (-46.79372229608234 -23.5703642946788),-23.570364294678804,-46.79372229608234
494,494,495,Jardim Veloso,24,Osasco,120,Osasco,678.57,POINT (-46.80465723634271 -23.55667643696196),-23.556676436961965,-46.80465723634271
495,495,496,Quitaúna,24,Osasco,120,Osasco,552.51,POINT (-46.80839862519053 -23.53742734573624),-23.537427345736237,-46.808398625190534
496,496,497,Jardim Piratininga,24,Osasco,120,Osasco,350.75,POINT (-46.80203946691349 -23.51889331342855),-23.51889331342855,-46.80203946691349
497,497,498,Presidente Altino,24,Osasco,120,Osasco,247.56,POINT (-46.77040882179796 -23.52549145464013),-23.525491454640132,-46.770408821797965
498,498,499,Munhoz Junior,24,Osasco,120,Osasco,722.7,POINT (-46.79509103839193 -23.50266289909105),-23.502662899091053,-46.79509103839193
499,499,500,Rochdale,24,Osasco,120,Osasco,366.25,POINT (-46.77662205530258 -23.5072176406691),-23.507217640669104,-46.77662205530258
500,500,501,Mutinga,24,Osasco,120,Osasco,442.02,POINT (-46.762849580177 -23.51043840119537),-23.51043840119537,-46.762849580177004
501,501,502,Três Montanhas,24,Osasco,120,Osasco,957.92,POINT (-46.78474686102123 -23.47951969213509),-23.479519692135092,-46.784746861021226
502,502,503,Ribeirão Itaqui,19,Jandira,115,Jandira,356.79,POINT (-46.91509151126674 -23.52196149826155),-23.52196149826155,-46.915091511266745
503,503,504,Jandira,19,Jandira,115,Jandira,680.44,POINT (-46.90362828866659 -23.54021505426115),-23.54021505426115,-46.90362828866659
504,504,505,Ribeirão das Pombas,19,Jandira,115,Jandira,712.09,POINT (-46.8876327748053 -23.55875134733903),-23.558751347339026,-46.8876327748053
505,505,506,Granja Viana,7,Cotia,103,Cotia,1639.63,POINT (-46.83310555854264 -23.60100136706665),-23.60100136706665,-46.83310555854264
506,506,507,Fernando Nobre,7,Cotia,103,Cotia,1976.97,POINT (-46.87162266528485 -23.5946128475262),-23.594612847526196,-46.87162266528485
507,507,508,Cotia,7,Cotia,103,Cotia,8045.11,POINT (-46.9358172914426 -23.61609722094397),-23.61609722094397,-46.9358172914426
508,508,509,Capueira,7,Cotia,103,Cotia,2229.93,POINT (-46.91691772408857 -23.69339699185348),-23.69339699185348,-46.91691772408857
509,509,510,Caucaia,7,Cotia,103,Cotia,10265.92,POINT (-46.96789214354486 -23.72655175532413),-23.72655175532413,-46.96789214354486
510,510,511,Caucaia do Alto,7,Cotia,103,Cotia,8316.36,POINT (-47.03222736474065 -23.69724422568429),-23.69724422568429,-47.03222736474065
511,511,512,Vargem Grande Paulista,39,Vargem Grande Paulista,134,Vargem Grande Paulista,4257.94,POINT (-47.01446852291838 -23.62079173429467),-23.620791734294674,-47.014468522918385
512,512,513,Quatro Encruzilhadas,17,Itapevi,113,Itapevi,2101.43,POINT (-46.99188326392017 -23.57654703781628),-23.57654703781628,-46.99188326392017
513,513,514,Itapevi,17,Itapevi,113,Itapevi,1070.03,POINT (-46.92657701739518 -23.5455861559907),-23.5455861559907,-46.926577017395175
514,514,515,Amador Bueno,17,Itapevi,113,Itapevi,5113.23,POINT (-46.96591406695831 -23.5414012579793),-23.541401257979302,-46.96591406695831
515,515,516,Santana de Parnaíba,31,Santana de Parnaíba,127,Santana de Parnaíba,18034.76,POINT (-46.91657129070399 -23.44936596697109),-23.449365966971094,-46.91657129070399
516,516,517,Pirapora do Bom Jesus,25,Pirapora do Bom Jesus,121,Pirapora do Bom Jesus,10876.89,POINT (-46.98466100449128 -23.37828400254144),-23.37828400254144,-46.98466100449128
